CustomerID,Recency,Frequency,Monetary,cluster,SegmentRecency,SegmentMonetary,SegmentFrequency
14543,29,16,3599.73,Gold,Active,High,High
14544,24,2,2004.3,Silver,Active,High,Low
14546,5,5,2573.93,Silver,Active,High,Medium
14547,4,8,3974.75,Silver,Active,High,High
14548,151,2,652.8,Bronze,Cool,Medium,Low
14549,311,1,289.24,Bronze,Inactive,Low,Low
14550,11,2,757.37,Silver,Active,Medium,Low
14551,18,2,186.23,Silver,Active,Low,Low
14552,152,1,164.22,Bronze,Cool,Low,Low
14553,19,5,859.27,Silver,Active,Medium,Medium
14554,10,4,2279.4900000000002,Silver,Active,High,Medium
14555,57,2,312.54,Silver,Warm,Low,Low
14557,85,1,788.38,Silver,Warm,Medium,Low
14560,7,22,2237.77,Gold,Active,High,High
14561,76,3,1080.76,Silver,Warm,Medium,Medium
14562,4,18,5006.77,Gold,Active,High,High
14565,96,4,3099.12,Silver,Cool,High,Medium
14566,111,1,1432.0,Silver,Cool,High,Low
14567,57,2,1530.3600000000001,Silver,Warm,High,Low
14569,1,1,227.39,Silver,Active,Low,Low
14570,281,2,218.06,Bronze,Inactive,Low,Low
14572,3,7,2804.54,Silver,Active,High,High
14573,180,9,1639.82,Bronze,Inactive,High,High
14576,372,1,35.400000000000006,Bronze,Inactive,Low,Low
14577,13,4,859.71,Silver,Active,Medium,Medium
14578,3,1,168.63,Silver,Active,Low,Low
14581,17,1,138.6,Silver,Active,Low,Low
14582,41,1,114.11,Silver,Warm,Low,Low
14583,6,5,986.96,Silver,Active,Medium,Medium
14584,169,4,1033.06,Bronze,Cool,Medium,Medium
14585,50,1,157.05,Silver,Warm,Low,Low
14586,277,1,237.36,Bronze,Inactive,Low,Low
14587,19,9,1580.29,Silver,Active,High,High
14589,372,1,39.75,Bronze,Inactive,Low,Low
14591,15,4,1320.21,Silver,Active,High,Medium
14592,35,3,557.94,Silver,Warm,Medium,Medium
14593,22,3,617.15,Silver,Active,Medium,Medium
14594,7,2,363.33,Silver,Active,Low,Low
14595,20,6,1740.6,Silver,Active,High,High
14597,11,2,866.24,Silver,Active,Medium,Low
14598,44,1,221.97,Silver,Warm,Low,Low
14600,306,1,393.33000000000004,Bronze,Inactive,Medium,Low
14601,11,1,213.96,Silver,Active,Low,Low
14603,275,1,660.0,Bronze,Inactive,Medium,Low
14606,1,93,12076.15,Gold,Active,High,High
14607,16,14,16209.5,Gold,Active,High,High
14608,4,4,1785.15,Silver,Active,High,Medium
14609,72,4,601.56,Silver,Warm,Medium,Medium
14616,243,3,406.08000000000004,Bronze,Inactive,Medium,Medium
14618,9,3,553.44,Silver,Active,Medium,Medium
14619,246,1,394.44,Bronze,Inactive,Medium,Low
14620,206,2,412.78000000000003,Bronze,Inactive,Medium,Low
14621,1,5,1788.3600000000001,Silver,Active,High,Medium
14622,185,1,320.58000000000004,Bronze,Inactive,Low,Low
14623,32,5,886.7,Silver,Warm,Medium,Medium
14624,57,2,225.85,Silver,Warm,Low,Low
14625,196,2,899.63,Bronze,Inactive,Medium,Low
14626,24,4,2791.27,Silver,Active,High,Medium
14628,91,2,671.96,Silver,Cool,Medium,Low
14629,4,2,955.26,Silver,Active,Medium,Low
14631,51,3,1006.98,Silver,Warm,Medium,Medium
14632,263,1,114.56,Bronze,Inactive,Low,Low
14633,266,1,344.90000000000003,Bronze,Inactive,Low,Low
14636,36,2,609.85,Silver,Warm,Medium,Low
14638,51,1,443.6,Silver,Warm,Medium,Low
14639,52,6,2984.49,Silver,Warm,High,High
14640,24,6,2107.38,Silver,Active,High,High
14641,22,1,110.46,Silver,Active,Low,Low
14642,59,1,96.12,Silver,Warm,Low,Low
14643,170,2,693.8100000000001,Bronze,Cool,Medium,Low
14644,68,2,830.76,Silver,Warm,Medium,Low
14645,157,2,597.09,Bronze,Cool,Medium,Low
14646,2,74,280206.02,Platinum,Active,High,High
14647,201,1,236.04000000000002,Bronze,Inactive,Low,Low
14649,5,4,1402.59,Silver,Active,High,Medium
14651,67,2,653.75,Silver,Warm,Medium,Low
14652,77,1,114.18,Silver,Warm,Low,Low
14653,1,7,1926.65,Silver,Active,High,High
14655,8,4,1932.23,Silver,Active,High,Medium
14656,169,2,291.05,Bronze,Cool,Low,Low
14657,18,4,848.22,Silver,Active,Medium,Medium
14658,5,2,247.15,Silver,Active,Low,Low
14659,9,9,2529.93,Silver,Active,High,High
14660,87,2,285.74,Silver,Warm,Low,Low
14661,27,1,107.95,Silver,Active,Low,Low
14662,29,4,741.37,Silver,Active,Medium,Medium
14664,20,2,636.24,Silver,Active,Medium,Low
14665,61,5,1835.7,Silver,Warm,High,Medium
14666,24,1,195.25,Silver,Active,Low,Low
14667,11,25,9175.04,Gold,Active,High,High
14669,242,3,1259.24,Bronze,Inactive,High,Medium
14670,280,2,392.86,Bronze,Inactive,Medium,Low
14672,235,2,765.55,Bronze,Inactive,Medium,Low
14673,3,5,1736.4,Silver,Active,High,Medium
14675,16,1,596.36,Silver,Active,Medium,Low
14676,31,6,2548.2400000000002,Silver,Warm,High,High
14680,25,16,28754.11,Gold,Active,High,High
14681,71,3,498.95,Silver,Warm,Medium,Medium
14682,188,2,52.0,Bronze,Inactive,Low,Low
14684,26,5,1201.51,Silver,Active,High,Medium
14687,107,1,628.38,Silver,Cool,Medium,Low
14688,8,21,5579.1,Gold,Active,High,High
14689,209,1,112.8,Bronze,Inactive,Low,Low
14690,44,2,355.05,Silver,Warm,Low,Low
14691,31,5,2114.33,Silver,Warm,High,Medium
14692,137,4,591.55,Silver,Cool,Medium,Medium
14693,265,1,172.9,Bronze,Inactive,Low,Low
14696,4,7,2078.95,Silver,Active,High,High
14697,218,2,188.60999999999999,Bronze,Inactive,Low,Low
14698,2,5,1217.27,Silver,Active,High,Medium
14699,214,1,109.13000000000001,Bronze,Inactive,Low,Low
14700,32,3,2195.1,Silver,Warm,High,Medium
14701,11,9,2526.09,Silver,Active,High,High
14702,1,17,3251.79,Gold,Active,High,High
14703,15,1,318.17,Silver,Active,Low,Low
14704,11,9,1493.96,Silver,Active,High,High
14705,199,1,179.0,Bronze,Inactive,Low,Low
14708,3,3,1126.37,Silver,Active,Medium,Medium
14709,15,13,4921.04,Silver,Active,High,High
14710,14,4,599.48,Silver,Active,Medium,Medium
14711,10,11,2839.62,Silver,Active,High,High
14712,29,3,917.07,Silver,Active,Medium,Medium
14713,9,11,2662.2,Silver,Active,High,High
14714,24,1,160.19,Silver,Active,Low,Low
14715,25,4,867.38,Silver,Active,Medium,Medium
14716,43,2,307.51,Silver,Warm,Low,Low
14719,2,5,1581.84,Silver,Active,High,Medium
14720,6,3,663.81,Silver,Active,Medium,Medium
14722,147,1,180.42000000000002,Bronze,Cool,Low,Low
14723,10,6,1122.3600000000001,Silver,Active,Medium,High
14725,25,1,655.58,Silver,Active,Medium,Low
14727,274,1,268.58,Bronze,Inactive,Low,Low
14729,374,1,313.49,Bronze,Inactive,Low,Low
14730,1,8,1897.57,Silver,Active,High,High
14731,47,3,380.02,Silver,Warm,Low,Medium
14732,8,8,2702.4900000000002,Silver,Active,High,High
14733,16,12,9585.91,Gold,Active,High,High
14735,4,32,6065.69,Gold,Active,High,High
14737,4,3,1164.55,Silver,Active,Medium,Medium
14738,43,7,1314.45,Silver,Warm,High,High
14739,4,7,3902.28,Silver,Active,High,High
14740,197,3,1448.21,Bronze,Inactive,High,Medium
14741,12,6,1400.34,Silver,Active,High,High
14744,16,7,1099.98,Silver,Active,Medium,High
14745,113,5,1220.26,Silver,Cool,High,Medium
14747,249,1,328.2,Bronze,Inactive,Low,Low
14748,29,5,1415.75,Silver,Active,High,Medium
14752,44,1,389.64,Silver,Warm,Medium,Low
14753,87,1,563.15,Silver,Warm,Medium,Low
14754,45,2,638.05,Silver,Warm,Medium,Low
14755,10,11,5010.28,Silver,Active,High,High
14756,15,1,738.96,Silver,Active,Medium,Low
14757,75,1,420.5,Silver,Warm,Medium,Low
14758,145,4,1484.06,Silver,Cool,High,Medium
14759,5,3,1625.97,Silver,Active,High,Medium
14760,297,1,89.2,Bronze,Inactive,Low,Low
14761,59,2,255.9,Silver,Warm,Low,Low
14762,264,1,300.52,Bronze,Inactive,Low,Low
14764,47,1,278.3,Silver,Warm,Low,Low
14765,29,3,254.11,Silver,Active,Low,Medium
14766,8,6,2473.37,Silver,Active,High,High
14768,17,2,192.60000000000002,Silver,Active,Low,Low
14769,3,8,10416.98,Silver,Active,High,High
14770,232,2,876.42,Bronze,Inactive,Medium,Low
14772,112,1,139.26,Silver,Cool,Low,Low
14775,58,3,1011.9,Silver,Warm,Medium,Medium
14776,51,11,2538.3,Silver,Warm,High,High
14778,127,2,730.86,Silver,Cool,Medium,Low
14779,281,3,386.15,Bronze,Inactive,Low,Medium
14780,55,2,447.68,Silver,Warm,Medium,Low
14782,320,1,200.10000000000002,Bronze,Inactive,Low,Low
14784,26,2,289.99,Silver,Active,Low,Low
14785,10,2,77.4,Silver,Active,Low,Low
14788,7,2,679.4399999999999,Silver,Active,Medium,Low
14789,29,1,197.64,Silver,Active,Low,Low
14790,17,4,745.06,Silver,Active,Medium,Medium
14792,64,1,6.2,Silver,Warm,Low,Low
14793,21,1,228.99,Silver,Active,Low,Low
14794,3,7,1319.91,Silver,Active,High,High
14795,166,1,131.45000000000002,Bronze,Cool,Low,Low
14796,1,17,7975.49,Gold,Active,High,High
14798,53,3,173.74,Silver,Warm,Low,Medium
14799,51,1,157.7,Silver,Warm,Low,Low
14800,48,12,4331.79,Silver,Warm,High,High
14801,61,1,189.34,Silver,Warm,Low,Low
14803,162,3,845.55,Bronze,Cool,Medium,Medium
14804,9,1,353.27,Silver,Active,Low,Low
14805,15,4,546.4,Silver,Active,Medium,Medium
14806,75,1,193.39000000000001,Silver,Warm,Low,Low
14808,40,8,2718.6,Silver,Warm,High,High
14810,41,11,2085.33,Silver,Warm,High,High
14813,370,2,152.88,Bronze,Inactive,Low,Low
14815,37,2,778.5,Silver,Warm,Medium,Low
14816,197,1,271.85,Bronze,Inactive,Low,Low
14817,200,2,1110.34,Bronze,Inactive,Medium,Low
14818,74,3,657.8,Silver,Warm,Medium,Medium
14819,64,2,272.07,Silver,Warm,Low,Low
14820,21,4,507.29,Silver,Active,Medium,Medium
14821,367,1,48.800000000000004,Bronze,Inactive,Low,Low
14823,180,3,321.43,Bronze,Inactive,Low,Medium
14824,10,4,1127.71,Silver,Active,Medium,Medium
14825,4,12,2221.01,Silver,Active,High,High
14828,197,3,2139.76,Bronze,Inactive,High,Medium
14829,29,4,697.55,Silver,Active,Medium,Medium
14830,53,1,188.88,Silver,Warm,Low,Low
14834,18,6,1720.3,Silver,Active,High,High
14836,10,3,102.44999999999999,Silver,Active,Low,Medium
14837,90,4,1649.5,Silver,Cool,High,Medium
14840,268,1,62.85,Bronze,Inactive,Low,Low
14841,53,6,3295.76,Silver,Warm,High,High
14842,44,4,2824.69,Silver,Warm,High,Medium
14844,64,4,3189.81,Silver,Warm,High,Medium
14847,149,1,309.4,Bronze,Cool,Low,Low
14849,22,25,7930.54,Gold,Active,High,High
14850,312,1,325.75,Bronze,Inactive,Low,Low
14851,23,2,511.35,Silver,Active,Medium,Low
14852,58,6,2836.69,Silver,Warm,High,High
14853,24,2,475.8,Silver,Active,Medium,Low
14854,78,7,2740.03,Silver,Warm,High,High
14855,119,2,645.65,Silver,Cool,Medium,Low
14856,36,3,1290.53,Silver,Warm,High,Medium
14857,60,2,1173.12,Silver,Warm,Medium,Low
14859,13,4,1353.74,Silver,Active,High,Medium
14860,19,1,170.32,Silver,Active,Low,Low
14861,52,1,125.79,Silver,Warm,Low,Low
14862,26,2,841.1999999999999,Silver,Active,Medium,Low
14863,29,1,266.76,Silver,Active,Low,Low
14865,7,2,52.2,Silver,Active,Low,Low
14866,11,12,14389.9,Gold,Active,High,High
14867,186,3,710.28,Bronze,Inactive,Medium,Medium
14868,3,8,2953.59,Silver,Active,High,High
14869,9,2,721.45,Silver,Active,Medium,Low
14870,262,1,327.25,Bronze,Inactive,Low,Low
14871,3,4,501.28000000000003,Silver,Active,Medium,Medium
14873,210,1,519.68,Bronze,Inactive,Medium,Low
14875,108,2,1465.3200000000002,Silver,Cool,High,Low
14878,13,9,1476.09,Silver,Active,High,High
14880,77,3,690.59,Silver,Warm,Medium,Medium
14881,20,1,255.4,Silver,Active,Low,Low
14882,27,2,589.7,Silver,Active,Medium,Low
14883,19,6,761.59,Silver,Active,Medium,High
14885,132,1,765.3199999999999,Silver,Cool,Medium,Low
14886,253,1,364.8,Bronze,Inactive,Low,Low
14887,79,1,1862.0,Silver,Warm,High,Low
14888,207,1,369.2,Bronze,Inactive,Low,Low
14889,336,1,135.9,Bronze,Inactive,Low,Low
14890,254,1,125.65,Bronze,Inactive,Low,Low
14891,148,2,554.38,Bronze,Cool,Medium,Low
14893,10,2,1237.8500000000001,Silver,Active,High,Low
14894,85,1,655.75,Silver,Warm,Medium,Low
14895,8,20,11138.710000000001,Gold,Active,High,High
14896,205,2,468.77000000000004,Bronze,Inactive,Medium,Low
14897,8,4,1366.38,Silver,Active,High,Medium
14898,23,6,1269.31,Silver,Active,High,High
14901,11,9,1421.29,Silver,Active,High,High
14902,26,1,332.66,Silver,Active,Low,Low
14903,21,5,2795.33,Silver,Active,High,Medium
14904,2,2,1025.44,Silver,Active,Medium,Low
14905,158,2,616.15,Bronze,Cool,Medium,Low
14907,3,7,3501.1,Silver,Active,High,High
14908,74,1,277.8,Silver,Warm,Low,Low
14910,3,4,434.35,Silver,Active,Medium,Medium
14911,1,201,143711.17,Platinum,Active,High,High
14912,17,2,867.85,Silver,Active,Medium,Low
14913,36,4,1227.43,Silver,Warm,High,Medium
14915,91,2,307.48,Silver,Cool,Low,Low
14916,71,4,1268.98,Silver,Warm,High,Medium
14918,116,2,1610.15,Silver,Cool,High,Low
14920,213,2,977.77,Bronze,Inactive,Medium,Low
14921,30,2,1316.07,Silver,Warm,High,Low
14923,51,1,749.1,Silver,Warm,Medium,Low
14924,246,1,310.05,Bronze,Inactive,Low,Low
14929,32,1,223.88,Silver,Warm,Low,Low
14930,109,3,2362.96,Silver,Cool,High,Medium
14931,5,5,1257.68,Silver,Active,High,Medium
14932,366,1,363.53,Bronze,Inactive,Low,Low
14934,82,2,1890.94,Silver,Warm,High,Low
14935,297,1,1784.71,Bronze,Inactive,High,Low
14936,34,8,8137.02,Silver,Warm,High,High
14937,57,3,1621.88,Silver,Warm,High,Medium
14944,30,12,5900.25,Silver,Warm,High,High
14946,14,1,100.9,Silver,Active,Low,Low
14947,72,2,290.82,Silver,Warm,Low,Low
14948,23,6,1101.97,Silver,Active,Medium,High
14950,19,1,371.2,Silver,Active,Low,Low
14951,79,1,311.69,Silver,Warm,Low,Low
14952,60,11,8099.49,Silver,Warm,High,High
14953,25,1,285.67,Silver,Active,Low,Low
14954,12,1,294.85,Silver,Active,Low,Low
14957,253,1,58.49,Bronze,Inactive,Low,Low
14958,147,3,483.72999999999996,Bronze,Cool,Medium,Medium
14959,64,4,695.42,Silver,Warm,Medium,Medium
14960,8,2,221.27,Silver,Active,Low,Low
14961,11,9,7044.68,Silver,Active,High,High
14962,271,1,126.7,Bronze,Inactive,Low,Low
14963,10,5,1472.34,Silver,Active,High,Medium
14964,247,1,206.21,Bronze,Inactive,Low,Low
14965,96,2,596.09,Silver,Cool,Medium,Low
14966,15,1,183.02,Silver,Active,Low,Low
14967,50,1,463.8,Silver,Warm,Medium,Low
14968,30,1,147.59,Silver,Warm,Low,Low
14970,68,4,1592.06,Silver,Warm,High,Medium
14971,35,3,1097.98,Silver,Warm,Medium,Medium
14972,128,1,114.77,Silver,Cool,Low,Low
14973,107,3,1314.45,Silver,Cool,High,Medium
14974,37,1,89.94,Silver,Warm,Low,Low
14975,57,1,279.94,Silver,Warm,Low,Low
14976,57,7,790.86,Silver,Warm,Medium,High
14978,72,5,1921.3700000000001,Silver,Warm,High,Medium
14981,246,1,102.12,Bronze,Inactive,Low,Low
14984,19,2,202.37,Silver,Active,Low,Low
14985,198,2,292.01,Bronze,Inactive,Low,Low
14987,16,2,326.4,Silver,Active,Low,Low
14988,212,1,334.54,Bronze,Inactive,Low,Low
14995,39,2,231.98000000000002,Silver,Warm,Low,Low
14997,46,3,546.1999999999999,Silver,Warm,Medium,Medium
14998,170,2,414.87,Bronze,Cool,Medium,Low
15000,48,1,490.52,Silver,Warm,Medium,Low
15002,116,4,1641.76,Silver,Cool,High,Medium
15004,147,1,1220.77,Bronze,Cool,High,Low
15005,16,28,6295.37,Gold,Active,High,High
15006,51,1,480.38,Silver,Warm,Medium,Low
15007,159,1,156.91,Bronze,Cool,Low,Low
15009,12,3,1259.43,Silver,Active,High,Medium
15010,36,1,308.94,Silver,Warm,Low,Low
15012,54,2,405.04,Silver,Warm,Medium,Low
15014,43,2,257.67,Silver,Warm,Low,Low
15016,173,1,170.04,Bronze,Cool,Low,Low
15017,34,1,125.58,Silver,Warm,Low,Low
15018,39,3,496.21000000000004,Silver,Warm,Medium,Medium
15019,267,1,252.81,Bronze,Inactive,Low,Low
15021,9,9,1871.77,Silver,Active,High,High
15022,12,4,852.39,Silver,Active,Medium,Medium
15023,3,11,6720.41,Silver,Active,High,High
15024,10,10,1636.43,Silver,Active,High,High
15025,33,1,361.96,Silver,Warm,Low,Low
15026,80,3,469.0,Silver,Warm,Medium,Medium
15027,31,4,1066.1499999999999,Silver,Warm,Medium,Medium
15028,8,4,627.13,Silver,Active,Medium,Medium
15030,72,2,518.28,Silver,Warm,Medium,Low
15031,4,4,653.19,Silver,Active,Medium,Medium
15032,256,3,4959.1,Bronze,Inactive,High,Medium
15033,5,10,2557.18,Silver,Active,High,High
15034,16,8,4274.16,Silver,Active,High,High
15035,90,1,252.73000000000002,Silver,Cool,Low,Low
15036,72,3,429.56,Silver,Warm,Medium,Medium
15038,59,6,685.74,Silver,Warm,Medium,High
15039,10,47,19766.59,Gold,Active,High,High
15041,170,1,179.93,Bronze,Cool,Low,Low
15042,199,1,135.93,Bronze,Inactive,Low,Low
15043,31,1,537.0,Silver,Warm,Medium,Low
15044,19,17,7634.7300000000005,Gold,Active,High,High
15045,152,2,735.66,Bronze,Cool,Medium,Low
15046,9,15,5090.42,Gold,Active,High,High
15047,270,1,343.62,Bronze,Inactive,Low,Low
15048,65,4,381.0,Silver,Warm,Low,Medium
15049,274,1,121.17000000000002,Bronze,Inactive,Low,Low
15050,25,3,1737.69,Silver,Active,High,Medium
15051,23,3,1383.3600000000001,Silver,Active,High,Medium
15052,319,1,207.73000000000002,Bronze,Inactive,Low,Low
15053,5,3,693.95,Silver,Active,Medium,Medium
15054,12,2,302.1,Silver,Active,Low,Low
15057,275,2,1489.5,Bronze,Inactive,High,Low
15058,25,11,2102.54,Silver,Active,High,High
15059,41,9,1337.72,Silver,Warm,High,High
15060,8,4,294.25,Silver,Active,Low,Medium
15061,4,48,54534.14,Gold,Active,High,High
15062,71,4,987.86,Silver,Warm,Medium,Medium
15063,213,1,370.79999999999995,Bronze,Inactive,Low,Low
15065,38,4,3158.13,Silver,Warm,High,Medium
15066,53,1,893.59,Silver,Warm,Medium,Low
15067,78,3,1744.76,Silver,Warm,High,Medium
15068,46,2,553.36,Silver,Warm,Medium,Low
15069,179,1,1109.53,Bronze,Cool,Medium,Low
15070,373,1,106.2,Bronze,Inactive,Low,Low
15071,94,2,982.07,Silver,Cool,Medium,Low
15073,10,3,1043.41,Silver,Active,Medium,Medium
15074,105,1,735.67,Silver,Cool,Medium,Low
15075,78,1,773.03,Silver,Warm,Medium,Low
15076,173,1,880.85,Bronze,Cool,Medium,Low
15078,7,32,9743.11,Gold,Active,High,High
15079,213,4,895.61,Bronze,Inactive,Medium,Medium
15081,22,5,504.8,Silver,Active,Medium,Medium
15083,257,1,88.2,Bronze,Inactive,Low,Low
15087,282,1,306.94,Bronze,Inactive,Low,Low
15088,21,2,1160.07,Silver,Active,Medium,Low
15089,10,6,2420.84,Silver,Active,High,High
15090,308,1,381.32,Bronze,Inactive,Low,Low
15091,68,1,480.71,Silver,Warm,Medium,Low
15092,215,2,457.81,Bronze,Inactive,Medium,Low
15093,18,6,4597.02,Silver,Active,High,High
15095,104,4,1370.6,Silver,Cool,High,Medium
15096,43,1,219.39000000000001,Silver,Warm,Low,Low
15097,4,1,248.08,Silver,Active,Low,Low
15098,182,3,39916.5,Gold,Inactive,High,Medium
15099,84,1,410.48,Silver,Warm,Medium,Low
15100,334,3,876.0,Bronze,Inactive,Medium,Medium
15101,9,2,317.53,Silver,Active,Low,Low
15103,31,2,703.36,Silver,Warm,Medium,Low
15104,197,2,993.54,Bronze,Inactive,Medium,Low
15105,18,7,2298.93,Silver,Active,High,High
15106,18,5,1422.52,Silver,Active,High,Medium
15107,311,6,319.5,Bronze,Inactive,Low,High
15108,142,4,1300.25,Silver,Cool,High,Medium
15109,246,1,484.95,Bronze,Inactive,Medium,Low
15110,24,4,996.1,Silver,Active,Medium,Medium
15111,29,3,1567.48,Silver,Active,High,Medium
15113,10,3,3509.43,Silver,Active,High,Medium
15114,30,10,2760.56,Silver,Warm,High,High
15115,18,1,340.11,Silver,Active,Low,Low
15116,18,4,1352.75,Silver,Active,High,Medium
15117,15,5,1551.78,Silver,Active,High,Medium
15118,134,1,244.8,Silver,Cool,Low,Low
15119,246,1,266.4,Bronze,Inactive,Low,Low
15120,134,1,358.82,Silver,Cool,Low,Low
15121,50,2,457.72,Silver,Warm,Medium,Low
15122,114,3,1633.78,Silver,Cool,High,Medium
15123,7,2,2199.31,Silver,Active,High,Low
15124,23,2,184.19,Silver,Active,Low,Low
15125,25,15,11528.48,Gold,Active,High,High
15127,66,1,406.53,Silver,Warm,Medium,Low
15128,60,4,1471.0,Silver,Warm,High,Medium
15129,50,11,3447.4,Silver,Warm,High,High
15130,170,1,330.11,Bronze,Cool,Low,Low
15132,18,5,977.9300000000001,Silver,Active,Medium,Medium
15133,128,3,982.42,Silver,Cool,Medium,Medium
15134,15,8,1387.99,Silver,Active,High,High
15135,239,1,139.05,Bronze,Inactive,Low,Low
15136,3,4,1286.7,Silver,Active,High,Medium
15139,240,2,178.96,Bronze,Inactive,Low,Low
15140,52,7,2354.25,Silver,Warm,High,High
15142,46,1,498.74,Silver,Warm,Medium,Low
15143,226,1,259.45,Bronze,Inactive,Low,Low
15144,8,17,6580.44,Gold,Active,High,High
15145,4,4,1194.73,Silver,Active,High,Medium
15146,165,2,1327.16,Bronze,Cool,High,Low
15147,240,1,623.5,Bronze,Inactive,Medium,Low
15148,11,1,301.29,Silver,Active,Low,Low
15149,134,1,520.8000000000001,Silver,Cool,Medium,Low
15150,17,10,5291.33,Silver,Active,High,High
15152,10,13,4745.69,Silver,Active,High,High
15153,31,1,329.25,Silver,Warm,Low,Low
15154,75,1,254.28,Silver,Warm,Low,Low
15156,1,3,961.49,Silver,Active,Medium,Medium
15157,4,3,1936.07,Silver,Active,High,Medium
15158,45,1,401.40000000000003,Silver,Warm,Medium,Low
15159,2,30,18641.010000000002,Gold,Active,High,High
15160,357,1,158.16,Bronze,Inactive,Low,Low
15163,18,2,304.47,Silver,Active,Low,Low
15164,69,3,824.58,Silver,Warm,Medium,Medium
15165,373,1,487.75,Bronze,Inactive,Medium,Low
15167,321,1,158.8,Bronze,Inactive,Low,Low
15168,26,1,106.56,Silver,Active,Low,Low
15171,331,1,1289.5,Bronze,Inactive,High,Low
15172,9,5,1624.05,Silver,Active,High,Medium
15174,323,1,135.75,Bronze,Inactive,Low,Low
15175,72,1,224.14,Silver,Warm,Low,Low
15178,260,1,40.5,Bronze,Inactive,Low,Low
15179,18,5,2206.95,Silver,Active,High,Medium
15180,367,1,87.5,Bronze,Inactive,Low,Low
15181,66,3,689.4799999999999,Silver,Warm,Medium,Medium
15182,154,2,622.85,Bronze,Cool,Medium,Low
15184,29,2,402.2,Silver,Active,Medium,Low
15185,70,1,310.62,Silver,Warm,Low,Low
15186,14,2,411.41,Silver,Active,Medium,Low
15187,2,16,4777.18,Gold,Active,High,High
15189,1,41,16225.39,Gold,Active,High,High
15192,120,3,1044.32,Silver,Cool,Medium,Medium
15193,61,1,499.32,Silver,Warm,Medium,Low
15194,3,15,7616.53,Gold,Active,High,High
15195,3,1,3861.0,Silver,Active,High,Low
15197,11,3,1079.6100000000001,Silver,Active,Medium,Medium
15198,92,2,193.64,Silver,Cool,Low,Low
15199,59,4,1268.7,Silver,Warm,High,Medium
15201,87,5,1236.54,Silver,Warm,High,Medium
15203,26,6,1827.8,Silver,Active,High,High
15204,357,1,316.58,Bronze,Inactive,Low,Low
15205,85,2,653.24,Silver,Warm,Medium,Low
15206,10,4,420.29999999999995,Silver,Active,Medium,Medium
15208,1,5,870.12,Silver,Active,Medium,Medium
15210,225,1,331.18,Bronze,Inactive,Low,Low
15211,60,2,894.4100000000001,Silver,Warm,Medium,Low
15212,241,1,101.8,Bronze,Inactive,Low,Low
15213,319,2,328.35,Bronze,Inactive,Low,Low
15214,2,8,1661.44,Silver,Active,High,High
15215,47,3,734.94,Silver,Warm,Medium,Medium
15216,88,1,96.6,Silver,Warm,Low,Low
15218,11,11,5756.89,Silver,Active,High,High
15219,176,1,305.75,Bronze,Cool,Low,Low
15220,52,6,1778.96,Silver,Warm,High,High
15221,366,1,403.25,Bronze,Inactive,Medium,Low
15222,319,1,585.0,Bronze,Inactive,Medium,Low
15223,226,2,755.75,Bronze,Inactive,Medium,Low
15224,358,2,322.08,Bronze,Inactive,Low,Low
15225,234,1,409.40000000000003,Bronze,Inactive,Medium,Low
15226,311,1,154.41,Bronze,Inactive,Low,Low
